mas ninguém conseguira detectar flutuações até o cobe	flutuações	variações	oscilações	mudanças	alterações	desvios	instabilidades	movimentos	irregularidades	modificações	diferenças	
a partir das flutuações é possível estimar a quantidade de matéria e energia existente no universo e a idade do cosmos entre outras descobertas importantes	estimar	calcular	avaliar	medir	determinar	supor	prever	inferir	aproximar	quantificar	julgar	
como a correnteza na planície é muito fraca há acúmulo no fundo do taquari	acúmulo	acervo	depósito	montante	quantidade	estoque	reserva	concentração	ajuntamento	amontoado	acervo
estudos baseados em modelos de computador publicados nos dois principais periódicos científicos do planeta indicam que diagnóstico rápido quarentena de doentes e tratamento em massa com antivirais seriam capazes de impedir algo semelhante ao que aconteceu com a chamada gripe espanhola logo depois da primeira guerra mundial	diagnóstico	exame	análise	avaliação	detecção	identificação	inspeção	verificação	checagem	teste	observação	
estudos baseados em modelos de computador publicados nos dois principais periódicos científicos do planeta indicam que diagnóstico rápido quarentena de doentes e tratamento em massa com antivirais seriam capazes de impedir algo semelhante ao que aconteceu com a chamada gripe espanhola logo depois da primeira guerra mundial	antivirais	remédios	medicamentos	fármacos	tratamentos	drogas	terapias	substâncias	cura	injeções	comprimidos	
as vítimas se infectam por inalação ou ingestão do vírus nas fezes e nas secreções das aves cujo organismo foi invadido	infectam	contaminam	adoecem	pegam	contraem	adquirem	transmitem	afetadas	apanham	enfermam	sofrem	
as novas câmeras instaladas para monitorar a subida do ônibus ao espaço revelaram que pedaços de espuma sólida relativamente grandes continuavam a se desprender do tanque externo do veículo	monitorar	observar	vigiar	acompanhar	supervisionar	controlar	examinar	analisar	inspecionar	verificar	checar	
o discovery precisa de reparos antes de voltar para casa	reparos	consertos	ajustes	correções	reformas	restauros	melhorias	manutenções	concertos	arranjos	reparações	
graças ao novo sistema de inspeção da nave foi possível detectar o fenômeno no espaço	inspeção	exame	checagem	análise	verificação	observação	revisão	investigação	monitoramento	avaliação	vistoria	
a principal tarefa agendada será instalar uma plataforma de armazenamento do lado de fora da estação	armazenamento	estoque	guarda	depósito	reserva	armazenagem	acúmulo	coleta	conservação	salvamento	estocagem	
enquanto a nasa trabalha furiosamente para manter suas naves em operação a despeito dos problemas com a espuma os parceiros internacionais no projeto da construção da iss estão preocupados	parceiros	aliados	colaboradores	sócios	companheiros	associados	colegas	amigos	participantes	cooperadores	cúmplices	
as criaturas antes desconhecidas no brasil podem ajudar a elucidar o mecanismo bioquímico que leva à produção de luz em fungos	elucidar	esclarecer	explicar	entender	compreender	interpretar	analisar	iluminar	decifrar	desvendar	investigar	
além disso com um pouco mais de estudo poderiam servir como sensores vivos de poluição ou mesmo fontes de moléculas úteis para a biotecnologia	sensores	detectores	medidores	indicadores	aparelhos	dispositivos	equipamentos	monitores	ferramentas	instrumentos	avaliadores	
segundo cassius vinicius stevani químico da usp que coordena os estudos é possível que o material recolhido abranja pelo menos dez espécies novas	abranja	inclua	contenha	envolva	cubra	compreenda	alcance	abarque	englobue	atinja	abrace	
com base em relatos de moradores e muita paciência na coleta a equipe chegou aos cogumelos em dois locais	relatos	histórias	depoimentos	informações	descrições	testemunhos	relatos orais	narrativas	registros	contos	dados	
a boa notícia é que pesquisadores argentinos acharam o mais antigo mamífero com traços modernos da américa do sul capaz de preencher uma lacuna de milhões de anos na história desses animais	lacuna	vazio	falha	falta	brecha	espaço	hiato	omissão	intervalo	ausência	buraco	
pouco abaixo dele nas camadas de rocha estão mariscos fósseis que se extinguiram no fim do cretáceo enquanto lhe faziam companhia moluscos típicos do paleoceno	mariscos	mexilhões	ostras	frutos do mar	moluscos	crustáceos	animais marinhos	
a linhagem dos marsupiais e placentários que são conhecidos pelo apelido comum de térios se distingue justamente pelas cavidades especiais dos molares que ajudam a triturar a comida com mais eficiência e estão presentes no espécime	triturar	moer	esmagar	quebrar	despedaçar	triturar em pedaços	amassar	reduzir	ralar	desintegrar	pulverizar
por décadas os cientistas tiveram de quebrar a cabeça para criar antídotos contra o veneno das cobras	antídotos	remédios	curas	tratamentos	medicamentos	soluções	contravenenos	terapias	remédios específicos	neutralizadores	proteções	
ao vasculhar o sangue dos animais em busca das moléculas responsáveis pela resistência perales e seus colegas chegaram a duas substâncias conhecidas como dm43 e dm64	vasculhar	examinar	procurar	investigar	analisar	observar	buscar	inspecionar	explorar	pesquisar	averiguar	
um dos protótipos iniciais continha uma rede de 16 sensores de pressão por centímetros quadrado	sensores	dispositivos	detectores	aparelhos	medidores	instrumentos	equipamentos	mecanismos	ferramentas	captadores	unidades	
segundo eles a pele humana ainda é bem mais complexa do que as imitações desenvolvidas até agora	imitações	cópias	réplicas	simulações	reproduções	modelos	versões	falsificações	substitutos	duplicatas	representações	
um ser que invade corpos e domina a mente alheia forçando suas vítimas a fazer o que ele ordena não é mero personagem de ficção	alheia	estranha	externa	distante	desconhecida	diferente	oposta	remota	outra	separada	exterior	
um ser que invade corpos e domina a mente alheia forçando suas vítimas a fazer o que ele ordena não é mero personagem de ficção	mero	simples	comum	trivial	ordinário	banal	insignificante	simplesinho	modesto	pequeno	usual	
no futuro quando a produção de tecido hepático se tornar uma realidade o número de transplantes poderá ser minimizado disse à folha por email joe jackson um dos autores do estudo que sai hoje na revista nature	minimizado	reduzido	diminuído	abaixado	limitado	controlado	enxugado	restringido	moderado	atenuado	encurtado	
a estimativa anterior da organização das nações unidas onu calculava em meio bilhão o número de indivíduos expostos atualmente ao problema	estimativa	cálculo	previsão	projeção	avaliação	conta	suposição	medida	opinião	palpite	aproximação	
a estimativa anterior da organização das nações unidas onu calculava em meio bilhão o número de indivíduos expostos atualmente ao problema	atualmente	agora	hoje	presentemente	neste momento	no presente	agora mesmo	por enquanto	recentemente	
por severa escassez de água potável entendese segundo a onu o uso de mais de 40 das reservas do líquido disponíveis em uma região para consumo industrial doméstico e agrícola	escassez	falta	carência	insuficiência	déficit	penúria	escasseamento	redução	diminuição	ausência	limitação	
o trabalho foi coordenado pelo geocientista charles vörösmarty da universidade de new hampshire nos estados unidos	coordenado	organizado	dirigido	liderado	orientado	administrado	gerido	supervisionado	planejado	controlado	regido	
os camundongos com essa alteração genética comeram até 54 mais que os camundongos normais	genética	hereditária	biológica	natural	inata	celular	orgânica	ancestral	interna	fundamental	essencial	
o fato de o ucp3 ser um gene humano facilita aplicações clínicas da pesquisa	clínicas	médicas	terapêuticas	hospitalares	saúde	tratamentos	assistenciais	curativas	diagnósticas	sanitárias	remédios	
um buraco negro é o resultado do colapso de uma estrela muito maciça	colapso	queda	desmoronamento	implosão	ruína	afundamento	derrocada	desabamento	colisão	rebaixamento	deterioração	
a equipe rastreou a trajetória do buraco negro usando novas observações e a análise de dados anteriores coletados por 43 anos	rastreou	seguiu	acompanhou	monitorou	localizou	identificou	observou	percorreu	examinou	analisou	detectou	
a partir dessas observações eles calcularam a órbita do astro e constataram que se trata de um objeto que passa a maior parte do tempo no halo galáctico a região que circunda a via láctea	constataram	verificaram	comprovaram	confirmaram	observaram	perceberam	notaram	descobriram	avaliaram	reconheceram	identificaram	
seu grupo está atualmente concluindo um segundo estudo que deve nos próximos meses ser submetido a uma revista científica abordando não um mas cinco astros sendo um deles o mencionado na pesquisa publicada hoje	submetido	enviado	apresentado	encaminhado	proposto	entregue	remetido	oferecido	mandado	transferido	introduzido	
um modelo testado em simulações muito detalhadas parece explicar como os planetas gigantes podem se formar mais rápido e mais vezes do que julgavam as teorias tradicionais	simulações	modelos	testes	ensaios	experimentos	projeções	análises	estudos	representações	cenários	simulações	
a solução foi sugerir um modelo alternativo em que nos primórdios da formação de um sistema planetário instabilidades gravitacionais no disco de gás e poeira já induziriam o surgimento dos envelopes dos gigantes gasosos numa velocidade pelo menos dez vezes maior	primórdios	inícios	começos	origens	alvoreceres	inaugurações	primeiros momentos	primeiras fases	primeiros estágios	raízes	fundamentos	
mesmo sem confirmar o relato histórico feito por um cronista árabe no ano de 996 de que navios vikings teriam afundado a caminho de atacar a cidade de silves os arqueólogos puderam encontrar um tesouro de outro tipo	cronista	escritor	historiador	relatador	narrador	autor	jornalista	documentarista	redator	biografista	contador	
segundo os arqueólogos durante a escavação foram encontrados inúmeros fragmentos principalmente cerâmicos que vão desde ânforas romanas até utensílios inteiros do século 16 passando pela cerâmica árabe	fragmentos	pedaços	partes	restos	cacos	peças	detritos	vestígios	resíduos	porções	fragmentações	
computando semelhanças e diferenças os cientistas estimaram que a domesticação deve ter ocorrido 15 mil anos atrás embora também possa ter acontecido antes há 40 mil anos	computando	calculando	analisando	avaliando	estudando	examinando	determinando	medindo	processando	comparando	verificando	
sem falar no fornecimento da mais concreta evidência de que são realmente o resultado de supernovas explosões de estrelas muito maciças	maciças	grandes	enormes	pesadas	volumosas	robustas	densas	fortes	imensas	gigantes	vastas	
ele teria sido chutado para fora de sua órbita regular em torno do centro galáctico após a explosão da supernova e a conversão em buraco negro	conversão	transformação	mudança	adaptação	alteração	modificação	transição	substituição	ajuste	troca	reformulação	
os experimentos foram realizados na própria casa em um quarto ao qual moradores e bichos estavam acostumados	experimentos	testes	ensaios	análises	pesquisas	provas	estudos	demonstrações	tentativas	verificações	observações	
o maldi feito pelo grupo do lip laboratório de instrumentação e partículas do instituto de física também financiado pela fapesp saiu bem mais em conta	financiado	apoiado	patrocinado	custeado	bancado	subsidiado	provido	sustentado	mantido	assistido	investido	
o maldi pesa as moléculas bombardeando a amostra que se quer estudar com pulsos de laser	amostra	exemplo	modelo	parte	peça	fragmento	porção	unidade	item	seção	prova	
o bombardeamento da amostra é feito por partículas de califórnio um elemento radioativo em vez de laser	amostra	exemplo	modelo	peça	parte	fragmento	item	prova	representação	demonstração	exibição	
não deve haver demora nem fraude no relato dos casos afirmou a agência citando o comitê cuja reunião foi liderada pelo presidente chinês hu jintao	liderada	conduzida	chefiada	comandada	encabeçada	dirigida	orientada	coordenada	presidida	guiada	gerenciada	
segundo o último relatório da oms a pneumonia asiática já matou 170 pessoas e infectou 3461 nos cinco continentes	infectou	contaminou	transmitiu	afetou	alastrou	atingiu	espalhou	invadiu	comprometeu	adquiriu	propagou	
os fragmentos do satélite italiano bepposax mergulharam na noite de ontem no oceano pacífico deixando aliviados os mais de 30 países inclusive o brasil que estavam sob risco de serem atingidos pelos destroços	fragmentos	pedaços	partes	restos	detritos	escombros	resíduos	farelos	fragmentações	porções	fragmentinhos	
segundo informou a asi agência espacial italiana no fim da noite de ontem por telefone o impacto dos destroços teria ocorrido às 18h06 horário de brasília numa área remota do oceano	impacto	choque	colisão	batida	efeito	consequência	resultado	abalroamento	repercussão	incidência	encontro	
como a volta à terra não foi realizada de forma controlada como aconteceu com as 135 toneladas da estação espacial mir em 2001 era impossível prever exatamente onde os destroços iriam cair	destroços	entulhos	restos	escombros	resíduos	fragmentos	ruínas	partes	peças	detritos	refugos	
os resultados do trabalho que tem como autores pesquisadores franceses e argentinos e o astrofísico brasileiro irapuan rodrigues haviam sido noticiados pela folha em março antes de o estudo ser selecionado para publicação	noticiados	divulgados	informados	publicados	anunciados	comunicados	relatados	reportados	veiculados	mencionados	destacados	
a realização é fruto de uma parceria entre a companhia de biotecnologia advanced cell technology de massachusetts o centro sioux de iowa e o centro para reprodução de espécies ameaçadas da sociedade zoológica de san diego na califórnia	parceria	acordo	aliança	colaboração	cooperação	sociedade	união	associação	entendimento	conjunto	parceria
o segundo está mais debilitado	debilitado	fraco	enfraquecido	cansado	abatido	exausto	esgotado	doente	fragilizado	desgastado	vulnerável	
segundo pesquisadores que estudam a evolução do parasita cujo nome oficial é coronavírus urbani sarsassociado a mais nova dor de cabeça da humanidade parasitava algum animal possivelmente uma ave na china e por alguma razão pulou a barreira de espécies	possivelmente	talvez	provavelmente	eventualmente	quem sabe	provável	possível	ocasionalmente	potencialmente	provavelmente não	porventura	
o que o tornou um matador tão eficiente foi uma recombinação	matador	assassino	homicida	executor	caçador	predador	eliminador	executor profissional	carrasco	algoz	terminador	
vitoriosa é o resultado de um experimento realizado pela embrapa	experimento	teste	estudo	análise	projeto	pesquisa	tentativa	prova	avaliação	ensaio	experiência	
o clone do clone coloca o brasil na vanguarda científica desse assunto como já está no seqüenciamento soletração de genoma afirmou rodrigues	vanguarda	frente	liderança	avanço	pioneirismo	cabeça	inovação	destaque	progresso	superioridade	primazia	
a estimativa foi apresentada por john schellnhuber do centro tyndall em norwich numa conferência sobre os efeitos da mudança climática durante a reunião da aaas	conferência	reunião	encontro	seminário	congresso	palestra	debate	fórum	simpósio	assembleia	evento	
capitaneados por sir david king o principal assessor científico do governo britânico os pesquisadores não pouparam esforços para demonstrar que o aquecimento global já está pondo em risco as vidas e a economia humanas em diversas regiões	capitaneados	liderados	comandados	guiados	chefiados	orientados	dirigidos	encabeçados	coordenados	supervisionados	conduzidos	
esse mecanismo é o equivalente geológico de um cobertor numa noite fria que aquece a atmosfera da terra retendo radiação do sol que de outro modo se dissiparia no espaço	dissiparia	sumiria	evaporaria	desapareceria	esvairia	perderia	dispersaria	acabaria	desvaneceria	diluiria	extinguiria	
estamos recolhendo amostras de coprólitos fezes fossilizadas de duas cavernas em israel com 40 mil anos onde provavelmente cromagnons os primeiros humanos modernos e neandertais viveram lado a lado contou o pesquisador durante a reunião da associação americana para o avanço da ciência	amostras	exemplares	modelos	partes	peças	fragmentos	porções	unidades	itens	resquícios	vestígios	
depois disso o que você faz é basicamente sequenciar tudo o que está ali e examinar toda a cadeia de relações alimentares ecológicas e de parentesco das pessoas e animais que habitaram a caverna afirma	sequenciar	ordenar	organizar	listar	dispor	classificar	arranjar	alinhar	estruturar	catalogar	enumerar	
agora os cientistas já agarram um punhado deles de uma vez e trabalham em todos ao mesmo tempo	punhado	punhado	porção	quantidade	lote	monte	grupo	pouco	bocado	punhadinho	parcelinha	
a sorte dos cientistas liderados por jillian banfield da universidade da califórnia em berkeley foi que a amostra de efluentes ácidos analisada tinha um pequeno número de organismos	liderados	guiados	chefiados	comandados	dirigidos	orientados	encabeçados	supervisionados	coordenados	gerenciados	administrados	
mesmo assim ele e seus colegas mostraram evidências de que o uso de substâncias como a vitamina e poderia reduzir os danos causados pelo colesterol aos pacientes com a doença	evidências	provas	indícios	demonstrações	indicações	mostras	dados	fatos	testemunhos	comprovações	marcas	
colegas de mattson também revelaram novas evidências de que o consumo de vitaminas como suplemento alimentar e provenientes de vegetais seria capaz de prevenir o advento da doença e mesmo de que as estatinas hoje usadas para o combate ao colesterol na corrente sangüínea também poderiam evitar o aparecimento do mal de alzheimer	advento	chegada	início	aparição	começo	emergência	surgimento	origem	manifestação	desenvolvimento	estabelecimento	
mattson e colegas descobriram uma espécie de combinação letal entre o aparecimento da betaamilóide e a presença de colesterol e de ceramida nos neurônios de pessoas mortas com o mal	aparecimento	surgimento	manifestação	emergência	ocorrência	desenvolvimento	formação	início	origem	aparição	revelação	
os resultados são importante referência para os médicos decidirem se e quando devem seguir uma estratégia de interrupção estruturada ao receitar drogas contra o hiv	estruturada	organizada	planejada	sistematizada	ordenada	arranjada	metódica	coordenada	disciplinada	detalhada	definida	
se tirarmos a comida dos flamenguistas quanto tempo vai levar para que os torcedores americanos os superem em número	superem	ultrapassem	vençam	derrotem	dominem	excedam	sobrepujem	suplantem	passem	superem em quantidade	
para ele em condições ideais o método funcionaria melhor em pacientes que tivessem um quadro estável com baixa contagem de vírus e forte presença de células de defesa	contagem	contagem	conta	quantidade	cálculo	medição	registro	enumerção	marcação	computação	quantificação	
todos os 35 estudados já não respondiam mais aos tratamentos convencionais quando foram escalados para a pesquisa	convencionais	tradicionais	comuns	normais	usuais	habitual	padrão	rotineiros	ordinários	regulares	correntes	
todos os 35 estudados já não respondiam mais aos tratamentos convencionais quando foram escalados para a pesquisa	escalados	selecionados	escolhidos	designados	indicados	convocados	chamados	alocados	nomeados	classificados	destinados	
os resultados do cobe foram relevantes mas o estado da arte são as imagens do satélite wmap wilkinson microwave anisotropy probe cujos primeiros dados saíram em 2003	relevantes	importantes	significativos	notáveis	marcantes	expressivos	valiosos	essenciais	pertinentes	impactantes	fundamentais	
os sedimentos são arrastados para a parte baixa do rio	sedimentos	resíduos	detritos	partículas	areia	lama	restos	materiais	depósitos	sedas	poeira	
mas os cientistas se preocupam com a possibilidade de que mutações aleatórias no vírus acabem criando cepas capazes de serem transmitidas de pessoa a pessoa criando o potencial de uma nova pandemia uma epidemia de proporções globais	cepas	linhagens	variedades	tipos	formas	grupos	espécies	categorias	classes	subgrupos	amostras	
os dados para as simulações de computador foram obtidos na tailândia um país do sudeste asiático que além de estar vulnerável à doença dispunha de um conjunto de estatísticas detalhado e adequado aos modelos	vulnerável	frágil	suscetível	exposto	desprotegido	delicado	sensível	ameaçado	dependente	fraco	desamparado	
nenhuma isoladamente conseguiria prevenir com sucesso uma epidemia	isoladamente	sozinha	individualmente	separadamente	independentemente	unicamente	autonomamente	exclusivamente	particularmente	singularmente	única	
para nisbett diferenças culturais principalmente na educação das crianças explicariam essa assimetria	principalmente	sobretudo	especialmente	essencialmente	prioritariamente	maiormente	principalmente	notavelmente	fundamentalmente	primordialmente	basicamente	
para nisbett diferenças culturais principalmente na educação das crianças explicariam essa assimetria	assimetria	desequilíbrio	desigualdade	inconsistência	desproporção	falta de equilíbrio	diferença	desarmonia	disparidade	irregularidade	desalinhamento	
finalmente após dias de apreensão com problemas no veículo e uma histórica caminhada espacial de reparos a agência espacial americana autorizou o ônibus espacial discovery a enfrentar a turbulenta jornada que o separa da terra firme	apreensão	preocupação	ansiedade	inquietação	angústia	tensão	alarme	receio	medo	aflição	dúvida	
imagens da barriga do ônibus feitas pela dupla de astronautas residentes da iss estação espacial internacional antes que a nave atracasse ao complexo mostraram que duas tiras do tecido que preenche os vãos entre as telhas do escudo térmico da nave estavam protuberantes	protuberantes	salientes	sobressalentes	destacadas	elevadas	proeminentes	saltadas	visíveis	expostas	levantadas	notáveis	
o procedimento primeira vez na história em que um astronauta se pôs embaixo do ônibus em órbita e fez reparos em seu escudo térmico foi executado anteontem pelas mãos do americano stephen robinson	reparos	consertos	ajustes	correções	restaurações	melhorias	remendos	consertações	arranjos	reformas	reparações	
os técnicos temiam que ela pudesse se soltar na reentrada e danificar a nave	danificar	estragar	quebrar	prejudicar	machucar	destruir	comprometer	avariar	arruinar	detonar	deteriorar	
foi a 60ª caminhada espacial conduzida em conexão com a construção e manutenção da estação	manutenção	conservação	reparo	preservação	conserto	cuidado	restauração	suporte	assistência	serviço	ajuste	
a última acontece amanhã de novo a ser efetuada por robinson e noguchi	efetuada	realizada	feita	executada	conduzida	cumprida	desempenhada	praticada	finalizada	produzida	implementada	
foi na esperança de entender o fenômeno que stevani e seus colaboradores se puseram a procurar cogumelos do tipo no brasil	colaboradores	parceiros	assistentes	colegas	companheiros	aliados	auxiliares	associados	cooperadores	ajudantes	participantes	
é que a luz parece variar de acordo com a concentração de poluentes aplicados sobre o fungo	concentração	quantidade	nível	intensidade	proporção	densidade	teor	grau	volume	percentual	conjunto	
como as técnicas desse tipo têm limitações é sempre bom contar com novas opções avalia stevani com a ressalva de que os estudos ainda estão no começo	ressalva	exceção	observação	condição	nota	advertência	comentário	restrição	precaução	alerta	aviso	
a descrição do único dente um molar inferior foi submetida para publicação numa revista científica mas os dados preliminares sugerem que o animal pode tanto ter sido um placentário como humanos cães ou baleias quanto um marsupial como os cangurus que carregam seus filhotes numa bolsa	submetida	enviada	mandada	apresentada	encaminhada	entregue	proposta	oferecida	remetida	inserida	introduzida	
a linhagem dos marsupiais e placentários que são conhecidos pelo apelido comum de térios se distingue justamente pelas cavidades especiais dos molares que ajudam a triturar a comida com mais eficiência e estão presentes no espécime	eficiência	eficácia	produtividade	desempenho	capacidade	competência	utilidade	funcionalidade	praticidade	proficiência	habilidade	
para uma dupla de paleoantropólogos dos estados unidos o elemento que deu a partida na evolução da linhagem humana se encontra alguns palmos debaixo da terra e ainda faz qualquer um salivar diante de um prato de batata ou mandioca frita	linhagem	família	ancestralidade	origem	grupo	descendência	herança	raça	genealogia	prole	tronco	
para greg laden da universidade de minnesota e richard wrangham da universidade harvard raízes tubérculos e outros usos sigla em inglês para órgãos subterrâneos de armazenamento das plantas permitiram que os primeiros hominídeos como são conhecidos os ancestrais do homem saíssem da mata fechada e colonizassem ambientes abertos a partir de uns 6 milhões de anos atrás	ancestrais	antepassados	predecessores	progenitores	ancestrais diretos	ascendentes	origens	parentes antigos	linhagem	ancestrais remotos	antecessores	
para provar a idéia os pesquisadores compilaram dados sobre raízes que são comestíveis sem cozimento dentro e fora da savana algumas das quais ainda usadas por tribos africanas hoje e viram que estavam corretos	compilaram	juntaram	reuniram	coletaram	agruparam	organizaram	ajuntaram	catalogaram	classificaram	arranjaram	acumularam	
o estudo estará numa edição futura do periódico científico journal of human evolution wwwsciencedirectcomsciencejournal 00472484	científico	científico	técnico	acadêmico	especializado	estudioso	teórico	profissional	analítico	metódico	experimental	
cremos que elas seriam mais eficientes que os soros atuais para inibir tanto a atividade hemorrágica quanto a miotóxica que afeta os músculos diz perales	inibir	bloquear	impedir	frear	restringir	parar	deter	travar	limitar	conter	controlar	
a ficção científica americana na forma de livros ou de filmes é fascinada por robôs mas na prática são japoneses os que mais usam esses auxiliares automatizados do ser humano seja na indústria seja em residências	fascinada	encantada	atraída	interessada	focada	apaixonada	seduzida	impressionada	admirada	envolvida	cativada	
a universidade de tóquio desenvolveu uma pele artificial para robôs que imita uma parcela significativa das qualidades e capacidades da pele humana normal	significativa	importante	relevante	notável	considerável	expressiva	marcante	substancial	grande	valiosa	proeminente	
